AAD31528.1	XP_001348750.2	21.491	66	228	2.42e-12	63.9	XP_001348750.2 ubiquitin carboxyl-terminal hydrolase isozyme L3 [Plasmodium falciparum 3D7]
AAF04852.1	XP_002808807.1	27.027	10	111	2.50e-07	53.5	XP_002808807.1 sentrin-specific protease 2, putative [Plasmodium falciparum 3D7]
AAH00368.1	XP_001348694.1	44.776	96	469	1.55e-139	408	XP_001348694.1 6-phosphogluconate dehydrogenase, decarboxylating [Plasmodium falciparum 3D7]
AAH00750.4	XP_001350266.1	44.988	88	429	1.09e-131	394	XP_001350266.1 serine/threonine protein phosphatase 5 [Plasmodium falciparum 3D7]
AAH00750.4	XP_001348315.1	44.664	52	253	3.04e-68	219	XP_001348315.1 serine/threonine protein phosphatase PP1 [Plasmodium falciparum 3D7]
AAH00750.4	XP_001348398.1	37.342	62	316	1.00e-61	215	XP_001348398.1 serine/threonine protein phosphatase 7 [Plasmodium falciparum 3D7]
AAH00750.4	XP_001352147.1	41.739	47	230	6.62e-59	195	XP_001352147.1 serine/threonine protein phosphatase 4, putative [Plasmodium falciparum 3D7]
AAH00750.4	XP_001349486.1	38.079	59	302	7.99e-59	202	XP_001349486.1 serine/threonine protein phosphatase 2B catalytic subunit A [Plasmodium falciparum 3D7]
AAH09524.1	XP_001350391.1	35.106	99	94	4.15e-16	69.7	XP_001350391.1 26S proteasome regulatory subunit RPN11, putative [Plasmodium falciparum 3D7]
AAH10859.1	XP_002808883.1	29.352	96	494	2.00e-62	210	XP_002808883.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
AAH10859.1	XP_001348868.1	20.293	83	478	2.13e-22	99.0	XP_001348868.1 protein disulfide-isomerase [Plasmodium falciparum 3D7]
AAH10859.1	XP_001348868.1	34.021	83	97	5.38e-15	75.9	XP_001348868.1 protein disulfide-isomerase [Plasmodium falciparum 3D7]
AAH10859.1	XP_001352065.1	19.905	78	422	4.16e-14	72.8	XP_001352065.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
AAH10859.1	XP_001348023.1	35.514	41	107	4.97e-14	72.4	XP_001348023.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
AAH10859.1	XP_001348023.1	33.636	41	110	1.20e-13	71.2	XP_001348023.1 protein disulfide isomerase [Plasmodium falciparum 3D7]
AAH10859.1	XP_001350237.1	37.179	31	78	9.49e-14	68.6	XP_001350237.1 thioredoxin-related protein, putative [Plasmodium falciparum 3D7]
AAH10859.1	XP_001350237.1	38.824	31	85	1.07e-11	62.8	XP_001350237.1 thioredoxin-related protein, putative [Plasmodium falciparum 3D7]
AAH17444.1	XP_001349577.1	23.780	32	164	2.56e-07	51.2	XP_001349577.1 adenylosuccinate lyase [Plasmodium falciparum 3D7]
AAH18745.1	XP_001350976.3	50.000	21	46	5.41e-06	45.1	XP_001350976.3 ubiquitin carboxyl-terminal hydrolase 1, putative [Plasmodium falciparum 3D7]
AAH19268.2	XP_001348416.1	49.508	87	305	5.50e-103	307	XP_001348416.1 protein arginine N-methyltransferase 1 [Plasmodium falciparum 3D7]
AAH19268.2	XP_001349411.1	29.076	82	368	1.10e-34	133	XP_001349411.1 histone-arginine methyltransferase CARM1, putative [Plasmodium falciparum 3D7]
AAH30775.1	XP_001349846.1	26.271	36	354	3.39e-23	104	XP_001349846.1 M1-family alanyl aminopeptidase [Plasmodium falciparum 3D7]
AAH32261.1	XP_002808813.1	40.000	86	80	2.98e-16	69.3	XP_002808813.1 alpha/beta hydrolase, putative [Plasmodium falciparum 3D7]
AAH32261.1	XP_024328885.1	28.571	69	63	2.93e-06	42.0	XP_024328885.1 alpha/beta hydrolase, putative [Plasmodium falciparum 3D7]
AAH33210.1	XP_001347497.1	28.333	31	180	1.74e-07	52.8	XP_001347497.1 PHAX domain-containing protein, putative [Plasmodium falciparum 3D7]
AAH33210.1	XP_002809011.1	24.667	27	150	7.91e-07	49.7	XP_002809011.1 ankyrin-repeat protein, putative [Plasmodium falciparum 3D7]
AAH33210.1	XP_002809011.1	37.179	27	78	9.76e-07	49.7	XP_002809011.1 ankyrin-repeat protein, putative [Plasmodium falciparum 3D7]
AAI13617.1	XP_001350502.1	25.000	9	172	1.29e-06	51.6	XP_001350502.1 telomere repeat-binding zinc finger protein [Plasmodium falciparum 3D7]
AAI29989.1	XP_002808807.1	29.565	10	115	2.94e-07	53.1	XP_002808807.1 sentrin-specific protease 2, putative [Plasmodium falciparum 3D7]
AAI36467.1	XP_001347417.2	37.158	21	183	2.22e-27	119	XP_001347417.2 phosphoinositide-specific phospholipase C [Plasmodium falciparum 3D7]
AAI36467.1	XP_001347417.2	38.542	21	96	8.92e-15	78.2	XP_001347417.2 phosphoinositide-specific phospholipase C [Plasmodium falciparum 3D7]
AAI36532.1	XP_001349258.1	29.560	49	159	2.00e-19	89.4	XP_001349258.1 receptor for activated c kinase [Plasmodium falciparum 3D7]
AAI36532.1	XP_001349258.1	24.765	49	319	7.24e-14	72.8	XP_001349258.1 receptor for activated c kinase [Plasmodium falciparum 3D7]
AAI36532.1	XP_001349258.1	26.432	49	227	1.07e-11	65.9	XP_001349258.1 receptor for activated c kinase [Plasmodium falciparum 3D7]
AAI36532.1	XP_001349258.1	23.045	49	243	9.63e-08	53.9	XP_001349258.1 receptor for activated c kinase [Plasmodium falciparum 3D7]
AAI36532.1	XP_001348138.1	19.797	52	591	3.01e-15	79.0	XP_001348138.1 ribosome assembly protein 4, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001348138.1	29.167	52	192	2.32e-08	56.6	XP_001348138.1 ribosome assembly protein 4, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001348138.1	21.366	52	454	1.07e-06	51.2	XP_001348138.1 ribosome assembly protein 4, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001348138.1	35.135	52	74	2.39e-06	50.1	XP_001348138.1 ribosome assembly protein 4, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001351933.1	26.136	14	176	2.46e-14	76.6	XP_001351933.1 coatomer subunit beta, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001347545.1	26.616	37	263	2.98e-14	75.9	XP_001347545.1 cell division cycle protein 20 homolog, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001347545.1	29.586	37	169	7.54e-10	61.6	XP_001347545.1 cell division cycle protein 20 homolog, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_001347545.1	30.675	37	163	1.84e-09	60.1	XP_001347545.1 cell division cycle protein 20 homolog, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_024328945.1	22.744	46	277	4.72e-14	75.1	XP_024328945.1 WD repeat-containing protein, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_024328945.1	23.390	46	295	8.58e-11	64.7	XP_024328945.1 WD repeat-containing protein, putative [Plasmodium falciparum 3D7]
AAI36532.1	XP_024328945.1	24.481	46	241	1.70e-07	53.9	XP_024328945.1 WD repeat-containing protein, putative [Plasmodium falciparum 3D7]
AAI42682.1	XP_001347417.2	34.409	28	186	7.28e-23	104	XP_001347417.2 phosphoinositide-specific phospholipase C [Plasmodium falciparum 3D7]
AAI42682.1	XP_001347417.2	35.976	28	164	1.11e-21	100	XP_001347417.2 phosphoinositide-specific phospholipase C [Plasmodium falciparum 3D7]
AAI51237.1	XP_002808828.1	24.648	18	142	1.87e-08	56.2	XP_002808828.1 conserved Plasmodium protein, unknown function [Plasmodium falciparum 3D7]
AAN35928.1	XP_001348015.1	100.000	100	622	0.0	1302	XP_001348015.1 apical membrane antigen 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001350233.1	29.891	25	184	8.35e-22	101	XP_001350233.1 ABC transporter B family member 6, putative [Plasmodium falciparum 3D7]
ABD72211.1	XP_001350233.1	31.841	25	201	1.45e-16	84.0	XP_001350233.1 ABC transporter B family member 6, putative [Plasmodium falciparum 3D7]
ABD72211.1	XP_001348629.1	27.000	27	200	1.02e-21	100	XP_001348629.1 multidrug resistance protein 2 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001348629.1	30.698	27	215	1.38e-18	90.5	XP_001348629.1 multidrug resistance protein 2 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001351787.1	22.321	56	560	1.62e-18	90.5	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001351787.1	23.194	56	263	5.31e-16	82.4	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001351787.1	19.734	56	451	5.33e-10	62.8	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001351787.1	32.593	56	135	3.59e-09	60.1	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001351050.1	19.585	50	674	7.09e-17	85.5	XP_001351050.1 multidrug resistance-associated protein 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001351050.1	30.488	50	164	8.91e-14	75.1	XP_001351050.1 multidrug resistance-associated protein 1 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001350688.1	36.154	15	130	9.59e-16	81.6	XP_001350688.1 multidrug resistance-associated protein 2 [Plasmodium falciparum 3D7]
ABD72211.1	XP_001350688.1	33.010	15	103	7.97e-12	68.9	XP_001350688.1 multidrug resistance-associated protein 2 [Plasmodium falciparum 3D7]
ABD77215.1	XP_001350171.1	64.595	99	370	0.0	510	XP_001350171.1 isocitrate dehydrogenase [NADP], mitochondrial [Plasmodium falciparum 3D7]
ABH03417.1	XP_001349989.1	99.367	100	316	0.0	637	XP_001349989.1 L-lactate dehydrogenase [Plasmodium falciparum 3D7]
ABH03417.1	XP_001349992.1	42.997	95	307	6.88e-89	267	XP_001349992.1 lactate dehydrogenase, putative [Plasmodium falciparum 3D7]
ABH03417.1	XP_966170.1	40.391	97	307	2.76e-72	224	XP_966170.1 malate dehydrogenase [Plasmodium falciparum 3D7]
ABQ01243.1	XP_001348520.1	31.522	8	92	7.31e-08	55.1	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350083.1	44.099	21	161	7.44e-11	65.1	XP_001350083.1 reticulocyte binding protein 2 homologue a [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350083.1	47.857	21	140	1.13e-10	64.7	XP_001350083.1 reticulocyte binding protein 2 homologue a [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350083.1	42.857	21	147	1.43e-07	54.3	XP_001350083.1 reticulocyte binding protein 2 homologue a [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350083.1	44.961	21	129	3.94e-06	49.7	XP_001350083.1 reticulocyte binding protein 2 homologue a [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350083.1	41.436	21	181	6.42e-06	48.9	XP_001350083.1 reticulocyte binding protein 2 homologue a [Plasmodium falciparum 3D7]
ADQ57959.1	XP_002808642.2	52.727	12	110	3.16e-10	63.2	XP_002808642.2 NYN domain-containing protein, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_002808642.2	52.727	12	110	3.16e-10	63.2	XP_002808642.2 NYN domain-containing protein, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_002808642.2	52.727	12	110	3.16e-10	63.2	XP_002808642.2 NYN domain-containing protein, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_002808642.2	54.000	12	100	2.75e-08	56.6	XP_002808642.2 NYN domain-containing protein, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350479.1	21.622	24	296	2.57e-08	57.0	XP_001350479.1 conserved Plasmodium protein, unknown function [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350479.1	23.445	24	209	1.11e-07	54.7	XP_001350479.1 conserved Plasmodium protein, unknown function [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001350479.1	25.911	24	247	2.75e-07	53.5	XP_001350479.1 conserved Plasmodium protein, unknown function [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001347860.1	41.935	9	93	1.13e-07	54.7	XP_001347860.1 insulinase, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001347860.1	43.478	9	92	7.85e-07	52.0	XP_001347860.1 insulinase, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001347860.1	44.086	9	93	3.14e-06	50.1	XP_001347860.1 insulinase, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001349505.1	20.158	22	253	4.22e-07	52.8	XP_001349505.1 Plasmodium exported protein (PHISTc), unknown function [Plasmodium falciparum 3D7]
BAA05005.1	XP_966180.1	23.670	55	376	1.47e-15	78.6	XP_966180.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA05005.1	XP_001350782.1	25.568	54	352	9.41e-15	75.9	XP_001350782.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA05005.1	XP_966261.1	25.562	59	356	5.10e-14	73.6	XP_966261.1 acetyl-CoA synthetase, putative [Plasmodium falciparum 3D7]
BAA05005.1	XP_001351807.1	23.810	51	336	3.16e-12	67.4	XP_001351807.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA05005.1	XP_001350916.1	31.111	32	180	4.13e-11	63.9	XP_001350916.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA25751.1	XP_001351113.1	25.581	45	215	2.52e-09	57.8	XP_001351113.1 IBR domain protein, putative [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350369.1	30.556	15	72	1.34e-07	48.9	XP_001350369.1 ubiquitin-60S ribosomal protein L40 [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.556	17	72	6.02e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001349866.1	30.189	11	53	2.18e-06	43.9	XP_001349866.1 ubiquitin-like protein nedd8 homologue, putative [Plasmodium falciparum 3D7]
BAA85004.1	XP_001350502.1	26.667	14	150	3.50e-06	49.7	XP_001350502.1 telomere repeat-binding zinc finger protein [Plasmodium falciparum 3D7]
CAA43985.1	XP_001350280.1	62.847	97	288	6.91e-130	369	XP_001350280.1 protein kinase 5 [Plasmodium falciparum 3D7]
CAA43985.1	XP_001351486.1	42.271	98	317	4.69e-79	251	XP_001351486.1 cdc2-related protein kinase 1 [Plasmodium falciparum 3D7]
CAA43985.1	XP_001347426.1	38.614	96	303	2.77e-67	211	XP_001347426.1 MO15-related protein kinase [Plasmodium falciparum 3D7]
CAA43985.1	XP_001350099.1	39.672	98	305	4.13e-63	200	XP_001350099.1 protein kinase 6 [Plasmodium falciparum 3D7]
CAA43985.1	XP_001348468.1	38.591	97	298	5.16e-61	206	XP_001348468.1 mitogen-activated protein kinase 1 [Plasmodium falciparum 3D7]
CAA52898.2	XP_966251.1	45.257	99	506	1.47e-140	412	XP_966251.1 pyruvate kinase [Plasmodium falciparum 3D7]
CAA52898.2	XP_001347647.1	32.509	91	283	6.29e-35	137	XP_001347647.1 pyruvate kinase 2 [Plasmodium falciparum 3D7]
CAA52898.2	XP_001347647.1	23.767	91	223	1.21e-16	81.3	XP_001347647.1 pyruvate kinase 2 [Plasmodium falciparum 3D7]
CAA81943.1	XP_001352189.1	26.761	83	284	5.47e-23	100	XP_001352189.1 M18 aspartyl aminopeptidase [Plasmodium falciparum 3D7]
